Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
73	-6.7843804	2.9076378	-1.0	-15.0	6.7843804	-45.511684	9.053347	10.782022	-58.05778	296000	7.629395e-09	23.839054	-0.023895955	-15.328921	nan	0.013373581	0.08625	79.0	1697.8578989505768
74	-6.908463	3.028976	-1.0	-16.0	6.908463	-45.964317	9.236052	3.4216814	-58.67183	300000	-5.2452087e-09	20.936922	-0.020741351	-11.312811	nan	0.0150380805	0.08925	58.0	1719.9837460517883
75	-7.1431127	2.8787518	-1.0	-15.0	7.1431127	-46.45309	9.108136	-2.826937	-59.12493	304000	-1.1920929e-09	21.342533	-0.014616385	-11.87325	nan	0.01528746	0.068	21.0	1740.9373698234558
76	-7.0994673	2.9658895	-1.0	-16.0	7.0994673	-47.139065	8.659911	-2.4925027	-59.568977	308000	-9.298325e-09	18.064817	-0.013868229	-10.195175	nan	0.015374198	0.06075	17.0	1763.017838716507
77	-6.8559175	2.899665	-1.0	-14.0	6.8559175	-47.35211	8.775642	-9.83125	-60.203	312000	-2.6226044e-09	28.188873	-0.01876177	-19.25521	nan	0.014592763	0.07175	79.0	1792.2344498634338
78	-6.8743544	2.9164584	-1.0	-15.0	6.8743544	-48.540504	8.020815	-8.664402	-60.51819	316000	-3.695488e-09	17.493008	-0.018859925	-9.498464	nan	0.015332002	0.081	37.0	1815.2182657718658
79	-7.03169	3.023217	-1.0	-15.0	7.03169	-48.762863	8.008437	-13.27659	-60.991398	320000	-2.384186e-10	22.63893	-0.020852575	-13.649978	nan	0.01511896	0.09125	45.0	1837.5938487052917
80	-6.8407536	2.916119	-1.0	-15.0	6.8407536	-50.418903	7.4366684	-0.70966387	-61.35482	324000	7.629395e-09	21.97982	-0.026796466	-12.755433	nan	0.015039964	0.09325	77.0	1865.7596158981323
81	-6.9254766	3.0358334	-1.0	-19.0	6.9254766	-50.634193	7.9666834	-10.221369	-61.944534	328000	-2.3841857e-09	22.833258	-0.017427104	-13.922894	nan	0.015116461	0.07875	22.0	1891.1157219409943
82	-6.7255893	2.973585	-1.0	-14.0	6.7255893	-50.514954	8.158597	-2.371412	-62.624874	332000	-3.0994416e-09	19.025503	-0.014929573	-10.444145	nan	0.01514371	0.06875	14.0	1917.0721168518066
83	-6.9288197	2.8915832	-1.0	-17.0	6.9288197	-51.394318	7.805556	-15.344402	-62.98227	336000	-1.6689301e-09	22.280235	-0.0066776294	-11.284643	nan	0.016618477	0.0525	3.0	1942.8536870479584
84	-6.965157	3.0384595	-1.0	-16.0	6.965157	-51.76013	7.7330446	-12.516708	-63.800373	340000	-1.6689301e-09	21.890837	-0.010275752	-11.244715	nan	0.015378532	0.064	11.0	1965.7204658985138
85	-7.0493827	2.8756158	-1.0	-14.0	7.0493827	-51.86655	8.278515	-16.537897	-64.30755	344000	2.861023e-09	22.087055	-0.018246327	-12.272991	nan	0.015168054	0.08125	37.0	1990.867774963379
86	-6.9444447	3.0046902	-1.0	-15.0	6.9444447	-51.65368	8.452465	-13.006036	-64.89344	348000	-6.6757204e-09	20.021593	-0.020379765	-9.930814	nan	0.015118812	0.096	60.0	2016.7811188697815
87	-6.9015546	3.073478	-1.0	-14.0	6.9015546	-52.040173	8.853611	-14.694855	-65.08319	352000	5.00679e-09	22.171175	-0.017296765	-12.213236	nan	0.01549279	0.083	23.0	2040.4340107440948
88	-6.9375	3.0390255	-1.0	-15.0	6.9375	-52.114803	8.92396	-7.832486	-65.75246	356000	9.775162e-09	22.861624	-0.016169447	-11.585543	nan	0.015069144	0.09925	19.0	2064.6986768245697
89	-7.03169	3.113869	-1.0	-16.0	7.03169	-52.717606	8.956343	6.1644654	-66.221695	360000	1.9073487e-09	31.186039	-0.021640081	-18.218903	nan	0.0151493875	0.09525	46.0	2097.46315908432
90	-6.996497	3.1456175	-1.0	-15.0	6.996497	-52.753414	9.681872	-0.22956425	-66.6389	364000	-4.529953e-09	23.772923	-0.016627712	-13.39465	nan	0.0151989	0.09225	29.0	2121.6362249851227
91	-7.029877	3.147932	-1.0	-15.0	7.029877	-53.287624	9.436467	-11.970892	-67.10504	368000	-5.00679e-09	24.26551	-0.017834658	-12.737809	nan	0.01503614	0.09075	38.0	2145.6847858428955
92	-7.1630826	3.0947287	-1.0	-15.0	7.1630826	-53.41554	9.750755	-12.289835	-67.254974	372000	-9.834767e-09	26.900898	-0.016212929	-15.83413	nan	0.015025255	0.094	22.0	2168.9160828590393
93	-7.1301246	3.2063608	-1.0	-15.0	7.1301246	-53.686962	9.833107	-9.663719	-67.36013	376000	-2.861023e-09	26.656988	-0.013974697	-17.422117	nan	0.015031036	0.096	24.0	2191.4957098960876
94	-7.2859745	3.097711	-1.0	-15.0	7.2859745	-52.951454	10.342424	-10.634674	-67.55105	380000	1.4066696e-08	33.588665	-0.019995553	-20.330193	nan	0.015095502	0.09725	69.0	2212.8472158908844
95	-7.1780577	3.3055904	-1.0	-15.0	7.1780577	-53.33242	10.332395	-7.984957	-67.54374	384000	-7.987023e-09	22.848736	-0.018034171	-14.910612	nan	0.015043202	0.092	35.0	2233.4701318740845
96	-7.0511465	3.2873862	-1.0	-15.0	7.0511465	-54.47132	9.950677	-9.374508	-68.108055	388000	-1.3589859e-08	26.02928	-0.017960817	-15.901979	nan	0.015456375	0.0985	24.0	2254.137657880783
97	-7.1410713	3.2852092	-1.0	-17.0	7.1410713	-55.24275	8.946131	-13.630228	-68.603836	392000	7.629395e-09	17.483242	-0.018996553	-10.66909	nan	0.015550529	0.08575	32.0	2274.7743077278137
98	-7.108541	3.1635094	-1.0	-15.0	7.108541	-55.468674	8.754207	-15.430671	-68.68433	396000	-2.384186e-10	19.702402	-0.022932412	-11.710634	nan	0.01518517	0.10825	72.0	2296.156415939331
99	-7.0833335	3.2384775	-1.0	-18.0	7.0833335	-55.844437	9.649117	-7.0735526	-68.73607	400000	-9.3579295e-09	19.742844	-0.019304514	-11.585797	nan	0.015025219	0.0905	32.0	2317.0245838165283
