Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
35	-5.668085	2.549463	-1.0	-14.0	5.668085	-32.604507	2.1823235	-23.47336	-36.92641	144000	3.4570693e-08	0.9377472	-0.011660596	-0.6067772	0.14319195	0.015938384	0.079	25.0	798.2179961204529
36	-5.7760115	2.604543	-1.0	-14.0	5.7760115	-33.159157	2.300161	-24.50857	-37.59842	148000	-5.2928925e-08	1.1284531	-0.007786376	-0.7464668	0.13444248	0.016066972	0.067	11.0	820.9223880767822
37	-5.55	2.5155625	-1.0	-14.0	5.55	-34.032875	2.2749147	-24.427635	-38.389286	152000	-3.71933e-08	1.0007669	-0.0062379274	-0.6526823	0.13854025	0.01601431	0.073	10.0	843.3412861824036
38	-5.6216598	2.4069831	-1.0	-13.0	5.6216598	-34.71358	2.241689	-23.947945	-39.145496	156000	-3.2901763e-08	0.89419144	-0.012515251	-0.5665315	0.13479947	0.015462478	0.06775	37.0	866.0785920619965
39	-5.8391814	2.4567337	-1.0	-14.0	5.8391814	-35.10921	2.271401	-27.326937	-39.814182	160000	-5.1021576e-08	1.1462978	-0.013533414	-0.73489964	0.14292401	0.01528978	0.08025	50.0	888.3207440376282
40	-5.7224607	2.5692573	-1.0	-14.0	5.7224607	-35.76954	2.2855325	-26.305326	-40.40822	164000	-8.2015994e-08	0.8542521	-0.008254896	-0.5587485	0.13107112	0.01529437	0.05175	21.0	910.6508460044861
41	-5.5916085	2.488786	-1.0	-14.0	5.5916085	-36.502647	2.2230852	-28.181477	-40.940063	168000	1.3828277e-08	0.8584632	-0.008686848	-0.56310695	0.13848835	0.015934562	0.06425	14.0	933.610013961792
42	-5.652051	2.583925	-1.0	-14.0	5.652051	-37.160656	2.1984098	-27.59911	-41.640675	172000	-1.1920929e-08	0.8449312	-0.012297923	-0.540524	0.14413586	0.015625458	0.0705	40.0	956.2088241577148
43	-5.8110466	2.602949	-1.0	-14.0	5.8110466	-37.754578	2.2344954	-29.263454	-42.13135	176000	2.7179718e-08	0.8939815	-0.011411374	-0.57791686	0.14057031	0.015935171	0.06725	20.0	978.4795429706573
44	-5.577406	2.5342712	-1.0	-14.0	5.577406	-38.490124	2.1917288	-30.165499	-42.725407	180000	1.9073486e-08	0.9061066	-0.010041883	-0.5983924	0.14256622	0.015586058	0.0795	22.0	1001.1760630607605
45	-5.628169	2.395958	-1.0	-13.0	5.628169	-39.16445	2.2624674	-29.150742	-43.52597	184000	2.7656554e-08	0.84227246	-0.009446395	-0.5219518	0.12991072	0.015605981	0.06075	16.0	1023.4397850036621
46	-5.8952804	2.534006	-1.0	-15.0	5.8952804	-39.4788	2.2982404	-27.878141	-44.180237	188000	-1.9073486e-08	1.0545418	-0.010842452	-0.6609514	0.13336752	0.01525641	0.0735	23.0	1045.3085420131683
47	-5.727403	2.5245442	-1.0	-14.0	5.727403	-40.063686	2.2813823	-30.861483	-44.635498	192000	4.529953e-08	0.9207541	-0.0075097955	-0.62040174	0.13228264	0.015326946	0.05775	14.0	1067.349766254425
48	-5.608146	2.4790337	-1.0	-14.0	5.608146	-40.802345	2.2783341	-32.44192	-45.20616	196000	-4.673004e-08	0.77643085	-0.008759576	-0.4902805	0.11927491	0.0154187195	0.0605	17.0	1090.0126750469208
49	-5.5994396	2.5430303	-1.0	-14.0	5.5994396	-41.487907	2.1618268	-32.09789	-45.926945	200000	2.2888184e-08	0.76248795	-0.012111439	-0.48216695	0.12735014	0.01505918	0.07	51.0	1112.9744880199432
50	-5.850659	2.6290324	-1.0	-14.0	5.850659	-41.96978	2.1832452	-34.410397	-46.3628	204000	-7.152557e-09	0.81719756	-0.010810084	-0.5327178	0.13692959	0.015494881	0.0745	25.0	1135.101191997528
51	-5.554167	2.5690162	-1.0	-14.0	5.554167	-42.656548	2.1462116	-32.550747	-46.96867	208000	1.9073487e-09	0.8232598	-0.011734311	-0.54470944	0.12552768	0.015541408	0.07125	41.0	1158.26389503479
52	-5.6309857	2.4590502	-1.0	-12.0	5.6309857	-43.38121	2.2034082	-34.254997	-47.660507	212000	5.4836274e-08	0.6763387	-0.0093966415	-0.4521387	0.12021385	0.015169455	0.0635	18.0	1180.5259709358215
53	-5.855051	2.5145698	-1.0	-15.0	5.855051	-43.725883	2.2079716	-33.137516	-48.250435	216000	-4.7802924e-08	0.87618303	-0.009499529	-0.5337116	0.12653936	0.015286979	0.079	20.0	1202.4339339733124
